"ID_TIPO_IG";"Tipo_IIGG";"ID_IIGG";"IIGG nombre_oficial";"Num_exp_UE";"ID_Categoría";"Categoría";"ID_Clase";"Clase";"ID_Subclase";"Subclase";"INE_COD_CA";"INE_CA";"Ámbito Territorial";"ID_IG_CCAA";"IG_CCAA";"INE_COD_PROV";"INE_PROV";Fecha de alta;Fecha de modificación;Fecha de baja
"1";"DOP";"296";"Jerez-Xérès-Sherry / Jerez / Xérès / Sherry";"PDO-ES-A1483";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"41";"Sevilla";27/06/2023;;
"1";"DOP";"297";"Jumilla";"PDO-ES-A0109";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Murcia y Albacete";"20";"Supraautonómica";"02";"Albacete";27/06/2023;;
"1";"DOP";"297";"Jumilla";"PDO-ES-A0109";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"13";"Región de Murcia";"Murcia y Albacete";"20";"Supraautonómica";"30";"Murcia";27/06/2023;;
"1";"DOP";"298";"La Gomera";"PDO-ES-A0111";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"38";"Santa Cruz de Tenerife";27/06/2023;;
"1";"DOP";"299";"La Jaraba";"PDO-ES-01895";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"16";"Cuenca";27/06/2023;;
"1";"DOP";"300";"La Mancha";"PDO-ES-A0045";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"02";"Albacete";27/06/2023;;
"1";"DOP";"300";"La Mancha";"PDO-ES-A0045";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";27/06/2023;;
"1";"DOP";"300";"La Mancha";"PDO-ES-A0045";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"16";"Cuenca";27/06/2023;;
"1";"DOP";"300";"La Mancha";"PDO-ES-A0045";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"45";"Toledo";27/06/2023;;
"1";"DOP";"301";"La Palma";"PDO-ES-A0510";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"38";"Santa Cruz de Tenerife";27/06/2023;;
"1";"DOP";"303";"Lanzarote";"PDO-ES-A0113";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"35";"Las Palmas";27/06/2023;;
"1";"DOP";"305";"Lebrija";"PDO-ES-A1478";"3";"Vinos";"19";"VINOS DOP";"44";"VC: ""Vino de Calidad”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"41";"Sevilla";27/06/2023;;
"1";"DOP";"306";"León";"PDO-ES-A0882";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"24";"León";27/06/2023;;
"1";"DOP";"306";"León";"PDO-ES-A0882";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"47";"Valladolid";27/06/2023;;
"1";"DOP";"308";"Los Balagueses";"PDO-ES-A0941";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"309";"Los Cerrillos";"PDO-ES-02228";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";27/06/2023;;
"1";"DOP";"311";"Málaga";"PDO-ES-A1481";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"14";"Córdoba";27/06/2023;;
"1";"DOP";"311";"Málaga";"PDO-ES-A1481";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"29";"Málaga";27/06/2023;;
"1";"DOP";"313";"Manchuela";"PDO-ES-A0046";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"02";"Albacete";27/06/2023;;
"1";"DOP";"313";"Manchuela";"PDO-ES-A0046";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"16";"Cuenca";27/06/2023;;
"1";"DOP";"314";"Manzanilla-Sanlúcar de Barrameda / Manzanilla";"PDO-ES-A1482";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"11";"Cádiz";27/06/2023;;
"1";"DOP";"314";"Manzanilla-Sanlúcar de Barrameda / Manzanilla";"PDO-ES-A1482";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"41";"Sevilla";27/06/2023;;
"1";"DOP";"315";"Méntrida";"PDO-ES-A0047";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"45";"Toledo";27/06/2023;;
"1";"DOP";"316";"Mondéjar";"PDO-ES-A0048";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"19";"Guadalajara";27/06/2023;;
"1";"DOP";"317";"Monterrei";"PDO-ES-A1114";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"11";"Comunidad Autónoma de Galicia";"Galicia";"11";"Galicia";"32";"Ourense";27/06/2023;;
"1";"DOP";"318";"Montilla-Moriles";"PDO-ES-A1479";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"14";"Córdoba";27/06/2023;;
"1";"DOP";"319";"Montsant";"PDO-ES-A1550";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"43";"Tarragona";27/06/2023;;
"1";"DOP";"321";"Navarra";"PDO-ES-A0127";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"14";"Comunidad Foral de Navarra";"Navarra";"15";"Navarra";"31";"Navarra";27/06/2023;;
"1";"DOP";"323";"Pago de Arínzano";"PDO-ES-A0183";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"14";"Comunidad Foral de Navarra";"Navarra";"15";"Navarra";"31";"Navarra";27/06/2023;;
"1";"DOP";"324";"Pago de Otazu";"PDO-ES-A0184";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"14";"Comunidad Foral de Navarra";"Navarra";"15";"Navarra";"31";"Navarra";27/06/2023;;
"1";"DOP";"325";"Pago Florentino";"PDO-ES-A0057";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";27/06/2023;;
"1";"DOP";"326";"Penedès";"PDO-ES-A1551";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"08";"Barcelona";27/06/2023;;
"1";"DOP";"326";"Penedès";"PDO-ES-A1551";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"43";"Tarragona";27/06/2023;;
"1";"DOP";"327";"Pla de Bages";"PDO-ES-A1557";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"08";"Barcelona";27/06/2023;;
"1";"DOP";"328";"Pla i Llevant";"PDO-ES-A1038";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"04";"Comunidad Autónoma de Illes Balears";"Baleares";"4";"Baleares";"07";"Illes Balears";27/06/2023;;
"1";"DOP";"329";"Prado de Irache";"PDO-ES-A0182";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"14";"Comunidad Foral de Navarra";"Navarra";"15";"Navarra";"31";"Navarra";27/06/2023;;
"1";"DOP";"330";"Priorat / Priorato";"PDO-ES-A1560";"3";"Vinos";"19";"VINOS DOP";"41";"DOCa: “Vino de Denominación de Origen Calificada”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"43";"Tarragona";27/06/2023;;
"1";"DOP";"331";"Rías Baixas";"PDO-ES-A1119";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"11";"Comunidad Autónoma de Galicia";"Galicia";"11";"Galicia";"15";"A Coruña";27/06/2023;;
"1";"DOP";"331";"Rías Baixas";"PDO-ES-A1119";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"11";"Comunidad Autónoma de Galicia";"Galicia";"11";"Galicia";"36";"Pontevedra";27/06/2023;;
"1";"DOP";"332";"Ribeira Sacra";"PDO-ES-A1128";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"11";"Comunidad Autónoma de Galicia";"Galicia";"11";"Galicia";"27";"Lugo";27/06/2023;;
"1";"DOP";"332";"Ribeira Sacra";"PDO-ES-A1128";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"11";"Comunidad Autónoma de Galicia";"Galicia";"11";"Galicia";"32";"Ourense";27/06/2023;;
"1";"DOP";"334";"Ribeiro";"PDO-ES-A1123";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"11";"Comunidad Autónoma de Galicia";"Galicia";"11";"Galicia";"32";"Ourense";27/06/2023;;
"1";"DOP";"336";"Ribera del Duero";"PDO-ES-A0626";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"09";"Burgos";27/06/2023;;
"1";"DOP";"336";"Ribera del Duero";"PDO-ES-A0626";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"40";"Segovia";27/06/2023;;
"1";"DOP";"336";"Ribera del Duero";"PDO-ES-A0626";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"42";"Soria";27/06/2023;;
"1";"DOP";"336";"Ribera del Duero";"PDO-ES-A0626";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"47";"Valladolid";27/06/2023;;
"1";"DOP";"338";"Ribera del Guadiana";"PDO-ES-A1295";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"10";"Comunidad Autónoma de Extremadura";"Extremadura";"10";"Extremadura";"06";"Badajoz";27/06/2023;;
"1";"DOP";"338";"Ribera del Guadiana";"PDO-ES-A1295";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"10";"Comunidad Autónoma de Extremadura";"Extremadura";"10";"Extremadura";"10";"Cáceres";27/06/2023;;
"1";"DOP";"340";"Ribera del Júcar";"PDO-ES-A0049";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"16";"Cuenca";27/06/2023;;
"1";"DOP";"342";"Rioja";"PDO-ES-A0117";"3";"Vinos";"19";"VINOS DOP";"41";"DOCa: “Vino de Denominación de Origen Calificada”";"15";"Comunidad Autónoma del País Vasco";"Castilla y León, La Rioja, Navarra y País Vasco";"20";"Supraautonómica";"01";"Álava";27/06/2023;;
"1";"DOP";"342";"Rioja";"PDO-ES-A0117";"3";"Vinos";"19";"VINOS DOP";"41";"DOCa: “Vino de Denominación de Origen Calificada”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León, La Rioja, Navarra y País Vasco";"20";"Supraautonómica";"09";"Burgos";27/06/2023;;
"1";"DOP";"342";"Rioja";"PDO-ES-A0117";"3";"Vinos";"19";"VINOS DOP";"41";"DOCa: “Vino de Denominación de Origen Calificada”";"14";"Comunidad Foral de Navarra";"Castilla y León, La Rioja, Navarra y País Vasco";"20";"Supraautonómica";"31";"Navarra";27/06/2023;;
"1";"DOP";"342";"Rioja";"PDO-ES-A0117";"3";"Vinos";"19";"VINOS DOP";"41";"DOCa: “Vino de Denominación de Origen Calificada”";"16";"Comunidad Autónoma de La Rioja";"Castilla y León, La Rioja, Navarra y País Vasco";"20";"Supraautonómica";"26";"La Rioja";27/06/2023;;
"1";"DOP";"343";"Rueda";"PDO-ES-A0889";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"05";"Ávila";27/06/2023;;
"1";"DOP";"343";"Rueda";"PDO-ES-A0889";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"40";"Segovia";27/06/2023;;
"1";"DOP";"343";"Rueda";"PDO-ES-A0889";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"47";"Valladolid";27/06/2023;;
"1";"DOP";"345";"Sierra de Salamanca";"PDO-ES-A0631";"3";"Vinos";"19";"VINOS DOP";"44";"VC: ""Vino de Calidad”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"37";"Salamanca";27/06/2023;;
"1";"DOP";"349";"Sierras de Málaga";"PDO-ES-A1480";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"14";"Córdoba";27/06/2023;;
"1";"DOP";"349";"Sierras de Málaga";"PDO-ES-A1480";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"29";"Málaga";27/06/2023;;
"1";"DOP";"350";"Somontano";"PDO-ES-A0534";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"02";"Comunidad Autónoma de Aragón";"Aragón";"2";"Aragón";"22";"Huesca";27/06/2023;;
"1";"DOP";"351";"Tacoronte-Acentejo";"PDO-ES-A0115";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"38";"Santa Cruz de Tenerife";27/06/2023;;
"1";"DOP";"352";"Tarragona";"PDO-ES-A1555";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"43";"Tarragona";27/06/2023;;
"1";"DOP";"353";"Terra Alta";"PDO-ES-A1556";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"43";"Tarragona";27/06/2023;;
"1";"DOP";"354";"Tierra del Vino de Zamora";"PDO-ES-A0634";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"37";"Salamanca";27/06/2023;;
"1";"DOP";"354";"Tierra del Vino de Zamora";"PDO-ES-A0634";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"49";"Zamora";27/06/2023;;
"1";"DOP";"355";"Toro";"PDO-ES-A0886";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"47";"Valladolid";27/06/2023;;
"1";"DOP";"355";"Toro";"PDO-ES-A0886";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"49";"Zamora";27/06/2023;;
"1";"DOP";"357";"Uclés";"PDO-ES-A0050";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"16";"Cuenca";27/06/2023;;
"1";"DOP";"357";"Uclés";"PDO-ES-A0050";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"45";"Toledo";27/06/2023;;
"1";"DOP";"358";"Utiel-Requena";"PDO-ES-A0874";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"360";"Valdeorras";"PDO-ES-A1132";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"11";"Comunidad Autónoma de Galicia";"Galicia";"11";"Galicia";"32";"Ourense";27/06/2023;;
"1";"DOP";"361";"Valdepeñas";"PDO-ES-A0051";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";27/06/2023;;
"1";"DOP";"362";"Valencia";"PDO-ES-A0872";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Valencia";"19";"Valencia";"02";"Albacete";27/06/2023;;
"1";"DOP";"362";"Valencia";"PDO-ES-A0872";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"03";"Alicante";27/06/2023;;
"1";"DOP";"362";"Valencia";"PDO-ES-A0872";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"363";"Valle de Güímar";"PDO-ES-A0980";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"38";"Santa Cruz de Tenerife";27/06/2023;;
"1";"DOP";"364";"Valle de la Orotava";"PDO-ES-A1040";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"38";"Santa Cruz de Tenerife";27/06/2023;;
"1";"DOP";"367";"Vallegarcía";"PDO-ES-02085";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";27/06/2023;;
"1";"DOP";"368";"Valles de Benavente";"PDO-ES-A0646";"3";"Vinos";"19";"VINOS DOP";"44";"VC: ""Vino de Calidad”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"49";"Zamora";27/06/2023;;
"1";"DOP";"370";"Valtiendas";"PDO-ES-A0747";"3";"Vinos";"19";"VINOS DOP";"44";"VC: ""Vino de Calidad”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"40";"Segovia";27/06/2023;;
"1";"DOP";"371";"Vera de Estenas";"PDO-ES-N1665";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"373";"Vinos de Madrid";"PDO-ES-A1525";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"12";"Comunidad de Madrid";"Madrid";"12";"Madrid";"28";"Madrid";27/06/2023;;
"1";"DOP";"374";"Ycoden-Daute-Isora";"PDO-ES-A0114";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"38";"Santa Cruz de Tenerife";27/06/2023;;
"1";"DOP";"375";"Yecla";"PDO-ES-A0606";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"13";"Región de Murcia";"Murcia";"14";"Murcia";"30";"Murcia";27/06/2023;;
"1";"DOP";"382";"Urueña";"PDO-ES-02485";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"47";"Valladolid";27/06/2023;;
"1";"DOP";"378";"Dehesa Peñalba";"PDO-ES-02592";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"47";"Valladolid";27/06/2023;;
"1";"DOP";"376";"Abadía Retuerta";"PDO-ES-02481";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"47";"Valladolid";27/06/2023;;
"1";"DOP";"377";"Bolandin";"PDO-ES-N1876";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"14";"Comunidad Foral de Navarra";"Navarra";"15";"Navarra";"31";"Navarra";27/06/2023;;
"1";"DOP";"213";"Queso de Acehúche";"PDO-ES-02621";"1";"Alimentarios";"3";"CLASE 1.3. QUESOS";"9";"1.3 Quesos";"10";"Comunidad Autónoma de Extremadura";"Extremadura";"10";"Extremadura";"10";"Cáceres";27/06/2023;;
"1";"DOP";"215";"Alubia de Anguiano";"PDO-ES-02642";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"15";"1.6 Legumbres";"16";"Comunidad Autónoma de La Rioja";"La Rioja";"17";"La Rioja";"26";"La Rioja";27/06/2023;;
"1";"DOP";"214";"Nuez de Pedroso";"PDO-ES-02643";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"19";"1.6 Otros vegetales (frutos secos)";"16";"Comunidad Autónoma de La Rioja";"La Rioja";"17";"La Rioja";"26";"La Rioja";27/06/2023;;
"2";"IGP";"286";"Extremadura";"PGI-ES-A1300";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"10";"Comunidad Autónoma de Extremadura";"Extremadura";"10";"Extremadura";"06";"Badajoz";27/06/2023;;
"2";"IGP";"286";"Extremadura";"PGI-ES-A1300";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"10";"Comunidad Autónoma de Extremadura";"Extremadura";"10";"Extremadura";"10";"Cáceres";27/06/2023;;
"2";"IGP";"288";"Formentera";"PGI-ES-A0875";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"04";"Comunidad Autónoma de Illes Balears";"Baleares";"4";"Baleares";"07";"Illes Balears";27/06/2023;;
"2";"IGP";"292";"Ibiza / Eivissa";"PGI-ES-A0110";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"04";"Comunidad Autónoma de Illes Balears";"Baleares";"4";"Baleares";"07";"Illes Balears";27/06/2023;;
"2";"IGP";"293";"Illes Balears";"PGI-ES-A0947";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"04";"Comunidad Autónoma de Illes Balears";"Baleares";"4";"Baleares";"07";"Illes Balears";27/06/2023;;
"2";"IGP";"294";"Isla de Menorca / Illa de Menorca";"PGI-ES-A0870";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"04";"Comunidad Autónoma de Illes Balears";"Baleares";"4";"Baleares";"07";"Illes Balears";27/06/2023;;
"2";"IGP";"302";"Laderas del Genil";"PGI-ES-A1409";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"18";"Granada";27/06/2023;;
"2";"IGP";"304";"Laujar-Alpujarra";"PGI-ES-A1410";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"04";"Almería";27/06/2023;;
"2";"IGP";"307";"Liébana";"PGI-ES-A0130";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"06";"Comunidad Autónoma de Cantabria";"Cantabria";"18";"Cantabria";"39";"Cantabria";27/06/2023;;
"2";"IGP";"310";"Los Palacios";"PGI-ES-A1411";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"41";"Sevilla";27/06/2023;;
"2";"IGP";"312";"Mallorca";"PGI-ES-A0960";"3";"Vinos";"21";"VINOS IGP";"45";"VT: “Vino de la Tierra”";"04";"Comunidad Autónoma de Illes Balears";"Baleares";"4";"Baleares";"07";"Illes Balears";27/06/2023;;
